,text,human_wrote
232,"['Going', 'call', 'day', ',', 'good', 'one', 'everybody', 'back', 'tomorrow']",1
233,"['...', 'sick', 'hate', 'last', 'podcast', 'belgrade', 'clubbing', 'http://www.zshare.net/audio/59492816519ef9a0/']",1
234,"['@wtfuckk', ""i'm"", 'fucking', 'tired', '!', ""i'm"", 'fine', ',', 'anyway', '.']",1
235,"['Saturday', '-', '8:', '58', ':', 'coffee', '-', 'check', ',', 'screamed', 'kids', '-', 'check', '!']",1
236,"['oh', 'yeeey', 'sunny', 'warm', 'gonna', 'HAPPY', 'day', '!', '!', 'going', 'shopping', 'tweet', 'later', 'xX']",1
237,"['Ghosts', 'puppets', '?', 'Rackspace', '?', 'Odd', ':', 'http://www.rackspace.com/blog/?p=241', '#FridayFun']",1
238,"['Super-Nice', '--->', '@smiles4marci', '--->', 'Thank', 'xD', ':o)']",1
239,"['@PunkFreak29', 'Fly', 'Jonas', 'Brothers', 'u', '?']",1
240,"['Yea', 'still', 'awesome', 'episode', '!', 'Hills', 'w', '/', '.']",1
241,"['love', 'torrents', '!', 'Downloading', 'Black', 'Keys', '""', 'Rubber', 'Factory', '""', 'album']",1
242,"['@amoralez', 'hahha', 'seems', 'perfect', 'positively', 'useful', '!', 'thing', 'would', 'add', 'would', 'sewing', 'needle', 'thread', '.']",1
243,"['church', ',', 'bye']",1
244,"['first', 'tweet', '...', 'week', '?', 'Anyways', ',', 'jammin', '2', 'Taylor', 'Swift', ':', 'Belong', '!', 'song', 'deff', 'song', 'feel', 'good', 'song', 'yr', '.']",1
245,"['heyyy', 'peoples']",1
246,"[""I've"", 'burnt', 'tounge', 'soup']",1
247,"['@AnoopDoggDesai', 'heard', 'Tony', 'Lucca', '(', '@luccadoes', ')', '?', 'Check', ',', 'think', ""he's"", 'right', 'alley', '...', ""I'm"", '@amoslee', 'fan']",1
248,"['@Vonettaberry', 'cool', '...', 'see', 'ya']",1
249,"['`', 'kno', 'Ester', 'gonna', 'make', 'home']",1
250,"['Im', 'obsessed', 'Elmo']",1
251,"['Hungry', 'eyes', '...', 'think', '40', 'cent', 'wings', 'fantasize', '...', 'Dinner', 'buffalo', 'wild', 'wings', 'thornton', 'right']",1
252,"['@twinkle47', 'problem', ',', 'thanks', 'following', ',', 'looking', 'forward', 'tweeting']",1
253,"['ew', ""i'm"", 'tweeting', 'buying', 'train', 'ticket', 'crash', 'US', '.', 'Sounds', 'pretty', 'horrible']",1
254,"['wtf', 'lost', 'card', 'get', 'apt']",1
255,"['@AlexLJ', 'alas', 'think', 'may', 'see', 'flu', 'going', 'round', 'fine', 'ship', 'arhhh', '#Twittarrr']",1
256,"['@renmaldita', 'Di', 'ako', 'invited', '?', '@mzmraz', 'hehe', '!', 'ei', 'bday', 'ko', 'labas', '\\', 'tayo', ',', 'ha', '!', 'still', 'deciding', '10th', '18th', 'hehehe', '!']",1
257,"['watching', 'comet', 'awards', 'Ashley']",1
258,"['dreads', 'going', 'work', 'Bill', 'Lola', '!']",1
259,"['@bob1987dole', 'must', 'work', 'ever', '?']",1
260,"['LoveBug', 'took', 'steps', ""i'm"", 'proud', 'mommy', 'right']",1
261,"['way', 'back', 'dinner', ',', 'Danielle', ""I'm"", 'sad', 'leave', 'tonight', 'fun', 'ya', '!', 'Haha']",1
262,"['gezz', 'today', 'sorta', 'crazy', '.', 'hung', '@xilovejonasx', 'today', 'ha', 'swear', 'shes', 'crazy', '!', 'end', 'night', 'im', 'worried']",1
263,"['hate', 'compared', 'kids', '.']",1
264,"['@officialbrianna', 'brie', ',', 'hubbies', 'coming', 'Malaysia', '@justsayingtv', 'answered', 'question', 'now.im', 'sad']",1
265,"['playing', 'pokemon', 'yellow', ',', 'good', 'ole', 'days', '<3', '...', 'listening', 'music']",1
266,"['@jasimmo', 'boo', ',', 'never', 'share', '!', 'Cant', 'scroll', 'back', 'hun', 'phone', 'playing', '!', 'X']",1
267,"['@Fearnecotton', 'lmaooo', 'mad', 'un', '!', '!', 'x', 'ly', 'tho', '...', '<3']",1
268,"[""can't"", 'load', 'foto']",1
269,"['mms', 'going', 'released', '.', 'firmware', 'awesome', 'fully', 'complete']",1
270,"['@nceejay', 'woo', 'hoo', '!', 'finally', 'made', '!', ""what's"", 'chandni', 'chowk', 'crowded', '.', 'love', 'teeming', 'masses']",1
271,"['YET', 'ANOTHER', 'BBQ', 'today', 'Awesome', '.', 'Really', 'need', 'start', 'job', 'hunt', ""I've"", 'kinda', 'decided', '...', ':']",1
272,"['Really', 'really', 'dont', 'anything', 'interesting', 'relevant', 'say']",1
273,"['watchin', 'Jamaican', 'daggering', 'pissed', 'right', 'dam', 'whats', 'wrtong', 'people', '...', 'dam', 'shame', '.']",1
274,"['@demis', 'Please', 'tell', ',', '...']",1
275,"['@secamimom', '10-4', '.', ""i'm"", 'read', 'list', 'update', 'hot', 'lemon', ""recc'd""]",1
276,"['Sync-y', 'posts', '...', 'intrigues', ""'"", 'cause', ""I'm"", 'Libra', 'Also', 'posts', ':', '""', 'like', 'bees', 'honey', ',', '""', '&', 'honey', '(', 'local', ',', 'raw', ')', '...']",1
277,"['@MupNorth', 'wow', 'time', 'differences', 'blow', 'mind', '...', 'Good', 'morning', 'dear', '/', 'goodnight']",1
278,"['@nidialmann', '@2_Centz', 'wish']",1
279,"['@Assertagirl', 'Nesting', 'rocks', '.', 'completed', 'life', 'nesting', 'time', '.', 'EVER', '.']",1
280,"['boyfriend', ',', 'goin', 'in-store', 'party', 'later', '...', 'work', '.']",1
281,"['Right', ',', 'time', 'log', '&', 'prepare', ""today's"", 'book', 'meeting', '.', 'Tweet', 'later', '.']",1
282,"[""I'm"", 'follow', 'limit', 'follow', 'back', 'Twitter', 'lets']",1
283,"['feeling', 'good']",1
284,"['@e_yang', 'kiddingg', '!', 'everyone', 'likes', '.', 'im', 'jealous']",1
285,"['@askheyshiv', 'eggs', 'suck', 'mate']",1
286,"['think', 'time', 'leave', 'little', 'plane', 'ride', ',', 'interesting', 'video', 'guys', 'later', 'tonight']",1
287,"['evening', 'abu', 'dhabi', ',', 'time', 'girls', 'night', 'routine', 'start', '!', 'hour', 'half', 'lights', 'house', 'quiet', '!']",1
288,"['dont', 'change', 'music', 'building', ',', 'Im', 'going', 'start', 'throwing', 'things', '.', 'Bad', 'music', 'make', 'Amy', 'smashy-smash', 'faces', '!', '!', '!']",1
289,"['complaint', '?', 'Damned', 'crowded', 'year', '.', 'Success', 'downside', '.']",1
290,"['feels', 'like', '8', ',', 'going', 'another', 'long', 'night']",1
291,"['blahggggg', 'last', 'offical', 'day', 'school', 'tmrw', '!', '!', '!']",1
292,"['headache', '.', 'grr']",1
293,"['Daddys', 'home', 'feels', 'good', 'back']",1
294,"['@MSJELLYBEANZ', 'ur', 'walkin', 'distance', 'lol', 'e', 'tims', 'u', 'cost', 'get', 'lol']",1
295,"['@lisle', 'lol', 'bought', 'baby', 'end', '2007']",1
296,"['ever', 'show', 'tonight', ',', ""we'll"", 'see', 'SMX', 'Convention', 'Center', ',', ""we'll"", 'around', '10PM']",1
297,"[""I've"", 'got', ""dentist's"", 'appointment', 'soon', '!', 'drill', 'feels', 'like', ""I've"", 'got', 'brain', 'blender', '-', 'looking', 'forward']",1
298,"['im', 'thinkin', 'twitter', 'sucks', '..']",1
299,"['recent', 'experience', 'anything', 'go', ',', 'fear', 'might', 'going', 'Indian', 'food', '.', 'good', ',', 'people', '.', 'good']",1
300,"[""I'm"", 'getting', 'excited', '@LOOKthemovie', 'contest', 'closer', 'gets', 'monday', '!', 'OMG', '!']",1
301,"['Spam', 'gmail', 'account', 'slowly', 'increasing', '.']",1
302,"['@jeffarchuleta', 'ahh', '..', 'ohmygoshhh', 'congratsss', 'david', '!', '!', '!', 'ahhh', 'sleeping', 'woke', 'ahhhh', 'im', 'sooo', 'happpy', 'lol']",1
303,"['@doublescale', 'hope', 'hanging', 'together', 'DRAWING', 'ORIGINAL', 'SHTUFFS']",1
304,"['yay', 'breakfast', ',', 'bollywood', 'mehendi', 'mina', 'tomorrow']",1
305,"['budgie', 'Aderwyn', 'died', 'last', 'night', 'Think', 'bitten', 'somethin', 'day', 'fine', 'shoulder', 'mornin']",1
306,"['@alienantidote', '4.7', 'damn', 'beat', 'areas', 'last', 'real', 'quake', '.', '4', '-', 'tho', 'think', 'allowed', 'LA', 'real', 'faults']",1
307,"['busy', 'writing', 'stuff', '.']",1
308,"['@eecue', 'Mac', 'QuickPwn', 'still', 'pending', '...']",1
309,"['mentioned', 'much', 'love', 'blackberry', '?', 'doooo', ',', 'much']",1
310,"['@piyushchitkara', 'problem', '.', 'use', 'vim', ',', 'find', 'useful', ',', 'else', 'boring']",1
311,"['@thespyglass', 'best', 'today', 'Anna', '!', 'x']",1
312,"['download', 'manager', 'surprisingly', 'lame', 'slow', '...']",1
313,"['hanging', ""sara's"", 'house', 'finally', 'got', 'color', 'im', 'pasty', 'pillsberry', 'dough', 'girl', '.']",1
314,"['@xxKrissy', 'HEY', '!', ""I'm"", 'ignoring', 'lmao', ',', 'refreash', 'page', ';)', 'MSN', 'still', 'working']",1
315,"['internet', 'painfully', 'slow', '.', 'test', 'everyday', 'wk']",1
316,"['breaking', 'heart', 'ppl', '..', 'yesterday', 'talkin', 'abt', 'plane', 'crash', 'supposed', ',', 'luckily', 'missed', 'flight']",1
317,"['@mathewguiver', 'know', '!']",1
318,"['@LocalJoost', 'Hooray', '!', 'girl', '!']",1
319,"['@Chantaaalex', 'Aww', ""That's"", 'GREAT', '!', ""I'm"", 'Happy', 'youu', 'girl', '!', 'Ok', 'Tank', 'youu', 'photos', '.', ""I'm"", 'exited', 'see', '!', 'Xoxo']",1
320,"['delicious', 'barbeque', 'Yummieee', '..', 'Going', 'watch', 'episode', 'CSI', 'go', 'bed', '.', 'Tomorrow', ""I'll"", 'go', 'home', 'train', '5.30']",1
321,"['@felitherandom', 'lol', 'suddenly', 'everyone', 'change', 'pic', 'liao', '.']",1
322,"['@momopie', 'Yeah', 'think', 'got', 'special', 'yesterday', 'think', ""I'm"", 'gonna', 'watch', 'today', '^', '^']",1
323,"['Oh', 'em', 'gee', '!', 'Beetlejuice', '!']",1
324,"['@twephanie', 'Wave', 'coming', '!', '!', '!', 'Awesome', 'presentation', 'Stephanie', '!', '!', '!', 'Kudos', 'team', '!', '!', '!']",1
325,"['oh', 'xbox', 'live', 'going', 'today']",1
326,"['found', 'Ian', 'left', 'Cab', '...']",1
327,"['watching', 'west', 'wing', 'bravo', ',', 'La', 'Salle', 'closed', 'Fridays', 'summer', 'nothing', '.', 'even', 'gym', 'closed']",1
328,"['...', 'never', 'win', 'anything', 'mega', 'million', 'thing', '!', '!', '!', 'grrrrr']",1
329,"['@carryfiasco', 'miss', '!', 'boo', 'hoo']",1
330,"['@Epic_War_MT', 'nighty', 'night', ',', 'lady']",1
331,"['sigh', ',', 'wish', 'metal', 'band', '.', 'like', 'METAL', '.', 'like', 'Pantera', '.', 'man', ',', 'happened', 'good', 'heavy', 'music', '?']",1
332,"['@Becky_Levine', 'fair', '!', 'already', 'follow', '@EgmontUSA', '.']",1
333,"['@SimoneValentee', ',', 'gurl', '?', '#imperfectangel']",1
334,"['stucked', 'freakin', ""'"", 'trafffiiiicccc', '!', '!', '!']",1
335,"['want', 'ice', 'cream', ""there's"", 'whole', 'litre', 'really', 'good', 'stuff', 'freezer', ""can't"", 'yet', '...']",1
336,"['@LanaIndiana', 'know', '!', '!', 'geranium', 'size', 'debating', 'ishould', '&', 'went', 'put', 'cart', '&', 'gone']",1
337,"['@CdnCowgirl', 'put', 'loonie', 'jukebox', ',', 'way', 'could', 'sing', 'night', '<LOL>']",1
338,"['Missed', 'hanging', 'w', '/', '@MarkB', '@', 'TechSet', '.', 'Heard', 'rocked', '!', '@alexfrizzell', 'agree', 'would', 'EPIC', '!', 'Sux', ""can't"", '2', 'places']",1
339,"['Sooo', 'hungry', '.', 'must', 'go', 'sleep', '..', ""I'm"", 'gonna', 'like', '3', 'hours', 'sleep', '..', 'Blaahh']",1
340,"['ahh', 'really', 'donno', 'phone', 'know', 'someone', 'could', 'died', 'something', 'wouldnt', 'know']",1
341,"['@john_hunter', 'mate', 'every', 'day', ',', 'reading', 'journals', ""ain't"", 'much', 'fun', 'procrastination']",1
342,"['Hello', 'sun', 'shining', 'smells', 'fresh', 'bread']",1
343,"['@SDDesign', 'wish', 'could', 'make', '(', 'cupcakes', 'least', ')', '...', 'impossible']",1
344,"['TAT', 'TAT', 'TAT', 'TAT', 'summer', 'song', 'waz', 'crazzzzzy', 'http://bit.ly/oL9f']",1
345,"['@GetMePleasure', 'Mind', 'way', 'play', 'COD', '4', 'online', 'could', 'seen', 'Lemmings', 'guns', 'heehee']",1
346,"['@tommcfly', 'pleeease', ',', 'stay', 'forever', '(', '2', ')']",1
347,"['@Strabismus', '#golakers', '#gqmf', '#fakerparissucks']",1
348,"['Happy', 'Birthday', ',', '@rrdad', '!', 'bad', 'also', 'travelling', 'today', '.']",1
349,"['finally', 'back', 'view', 'Cactus', 'Pup', '!', 'http://yfrog.com/5gpr2ej']",1
350,"['loves', 'commenting', 'big', 'brother', 'contestants', 'suzanne', 'emma']",1
351,"['@inrsoul', '@arulprasad', 'eh', 'definition', '#twit', 'someone', 'tweets', 'la', '.', 'get', 'trouble', 'pls', '!']",1
352,"['@marisette', 'Weird', '!', 'Maybe', 'updates', 'sent', 'phone', 'Haha']",1
353,"['Going', 'back', 'sleep', 'indefinitely', '.', 'Though', 'must', 'listen', 'Imogen', 'Heap', 'head']",1
354,"['@dreammanifesto', 'thanks', 'following']",1
355,"['Perhaps', 'easiest', 'thing', 'one', 'optimal', 'health', 'drink', 'enough', 'water', '!', 'forget', 'today']",1
356,"['@Paintedghost', 'think', ',', 'like', ',', 'wait', 'till', 'printed', 'see', 'Sorry', '.', 'Based', 'new', 'website', ':', 'http://bit.ly/110JNZ']",1
357,"['@souljaboytellem', ""love'n"", 'quote']",1
358,"['eh', '?', 'everton', 'please', '...', ""c'mon""]",1
359,"['@Pow_', 'didnt', 'say', 'wrong', '!', 'Gordon', 'Brown', 'fucked', 'Chancellor', ',', 'saying', ""there's"", 'stuff']",1
360,"['@mcrowther', 'well', '...', 'yeah', '.', 'boo', 'time', 'get', 'work', '?', ""we're"", 'usually', 'late', '(', 'like', 'til', '7', ')', 'could', 'get', 'dinner', '...']",1
361,"['@Dannymcfly', 'Aaaaaah', ',', 'love', ',', 'Danny']",1
362,"['@jun6lee', 'dnt', 'like', 'SRK', '...', 'tht', 'dialogue']",1
363,"['derby', 'day', '!', '!', 'time', 'party', '.']",1
364,"['go', 'school', 'work', '(', 'til', '4', ')', '&', 'STILL', 'wake', 'early', '!']",1
365,"['@tdm911', 'hehehe', 'throat', 'hurts']",1
366,"['@anggembay', ""let's"", 'play', '!']",1
367,"['Exams', 'done', '.', '@radianceleong', 'Sorry', ',', 'max', '..', 'stars', 'aligned', ',', 'could', 'drop', 'C']",1
368,"['@GabrieleDurning', 'sadly', 'late', 'TraceyCakes', ',', 'got', 'elsewhere', '-', 'still', 'yummy', '.', 'Tea', 'w', 'wee', 'wknd', '!']",1
369,"['Saw', 'movie', 'Hangover', 'last', 'night', 'great', '!', '!', 'funny', '!', '!', 'Go', 'see', '!', '!']",1
370,"['Mmkay', '.', 'want', 'go', '..', '<', '(', '-', ',', ',', '-', '<', ')', 'KK', '!', '>']",1
371,"['@moovinmilk', 'Agreed', '..', 'Animal', 'Crackers', 'always', 'hand', '..']",1
372,"['Actually', ',', ""that's"", 'totally', 'fair', ',', 'Windows', 'license', 'like', '2k', '.', 'Wish', 'Apple', 'made', 'mid-range', 'monitor-less', 'system']",1
373,"['@MannyWallace', ""I'm"", 'two', 'hours', 'late', ',', 'WAKE', '!', '!', '!', '*', 'jumps', ""Manny's"", 'bed', '*']",1
374,"['@clarescoffee', 'excited', '@envirosax', 'bag', '!', '!', '!', ""Can't"", 'wait', 'order', 'one', '!']",1
375,"['go', 'buy', 'first', 'car', '.', 'Kinda', 'scared', '.']",1
376,"['@myrarte', ""I'm"", 'afraid', ',', 'enjoy', 'day']",1
377,"['promise', 'cried', 'YET', 'promises', 'tho', '!', '!', '!', 'wish', 'everyone', 'best', '<', '<', 'btw', 'wasnt', 'final', 'good', 'bye', 'xx']",1
378,"['sorted', '.', 'came', 'home', ""mum's"", 'try', 'get', 'new', 'songs', 'demoed', 'away', 'distractions', 'glasgow', ""i've"", 'forgotten', 'headphones']",1
379,"['@pastorjpruitt', 'wings', 'still', 'feathers', ',', '?']",1
380,"['@dynastic', 'UGH', 'KNOW', 'RIGHT']",1
381,"['@mattycus', 'Yes', '.']",1
382,"['Mirror', 'mirror', 'wall', 'says', 'drop', 'red', 'bull', 'take', 'vault', '...', 'oh', 'boy']",1
383,"['really', 'looking', 'forward', ""father's"", 'day', 'cause', 'really', 'miss', 'dad', '.']",1
384,"['@sheabutterball', 'officially', 'new', 'one', 'tomorrow', 'hope', '.']",1
385,['hurt'],1
386,"['@SupremeMilitant', 'sell', '.']",1
387,"['awesome', 'weekend', 'work', 'tomorrow', 'ehhh']",1
388,"['@Lady_Twitster', 'like', 'style']",1
389,"['Excited', 'tomorrow', ')', 'First', 'day', 'classes', '...']",1
390,"['long', 'home', 'swimming', ',', 'got', 'foot', 'hurt', 'sooooo', 'bad', '!', '!', 'ily', '<3']",1
391,"['@Summahz', 'yeah', 'sounds', 'like', 'foreign', 'land', '.', 'Sorry', 'dude']",1
392,"['want', 'burger', 'Five', 'Guys', 'bcuz', 'President', 'Obama', 'burger', 'Five', 'Guys', 'predicts', '@lakers', '6', 'orlando']",1
393,"['@immaterialdepth', 'Good', 'luck', 'paper', '.', 'awful', 'anything', 'migraine', '.']",1
394,"['crickets', 'draw', 'cos', 'rain', 'england', 'go']",1
395,"['@meganjay100', 'uch', 'jade', 'harlies', 'mum', '?']",1
396,"['@Hypotenuse', 'pre-ordered', ',', 'Demo', 'CD']",1
397,"['im', 'flat', 'tire', 'inspired', 'kat', 'von', 'tonight', '.', 'katie', '!']",1
398,"['Wild', 'Oats', 'Pinot', 'Grigio', '=', 'v', 'easy', 'drink']",1
399,"['explain', 'twice', 'deposit', 'milk', 'bottles', 'go', 'recycle', 'bin', '-', '-', 'Ball', 'canning', 'jars', '.']",1
400,"['little', 'munchkin', 'loved', 'cupcake', 'chocolate', 'soy', 'milk', '.', 'http://twitpic.com/67bsj']",1
401,"['@EviLovesMcFly', ',', '.', 'comb', 'later', '.']",1
402,"['poooped', ',', 'gotta', 'help', 'mom', 'dad', 'get', 'hell', 'outa', 'go', 'vacay', ',', 'jelous']",1
403,"['@llamadude', 'haha', 'messing', 'wtih', 'u', 'u', 'r', 'magical', 'haha']",1
404,"['@trinaunz', '#followfriday', 'thanks', 'Trina']",1
405,"['@tassboogie', 'hmmmm', '...', 'say', 'stripey', 'tee', '.', 'Get', 'whole', 'nautical', 'thing', 'poppin', ""'""]",1
406,"['Back', 'tampa', ',', 'cell', 'phone', 'service', '!', 'back', 'hurts', ""i'm"", 'sunburnt', '.', 'still', 'awesome', '.']",1
407,"['seem', 'missing', 'day', 'somewhere', ',', 'woke', 'morning', 'really', 'thinking', 'Friday']",1
408,"['live', 'San', 'Francisco', 'cannot', 'get', 'wireless', 'internet', 'work', 'apartment', '..', 'sitting', 'starbucks', 'international', 'conf', 'call']",1
409,"['@StaciJShelton', 'Haha', ',', 'thanks', 'Staci', '..', 'Yups', ""i'm"", 'good', 'go', '!', '(', 'start', 'asking', 'clients', 'payments', ')', 'haha', '!', 'positive', 'day', '..']",1
410,"['cleaning', 'closet', '.', 'Wow', 'dint', 'know', 'much', 'clothes', '...', 'ok', '...', ""I'm"", 'girl', ',', ""i'm"", 'allowed', ',', 'right', '?']",1
411,"['@breatheintome', 'think', 'girls', 'days', 'grow', 'fast']",1
412,"['Wishing', 'Joe', 'happy', 'birthday', 'passing', '...', 'least', 'two', 'hours']",1
413,"['@richard_baker', 'shame', '.', 'due', 'technical', 'issue', ',', 'currently', 'unable', 'process', 'request', 'Back', 'National', 'Express', ""'"", 'mixing', 'deck', ""'"", '...']",1
414,"['able', 'take', 'tonight', '.']",1
415,"['@TomFelton', 'Aw', ',', 'alive', 'Nice', 'hear', 'ya', 'babe', '.', 'Things', 'old', ',', 'old', ',', 'missed', 'ppl', 'quiet', '.', '*', 'huggles']",1
416,"['burnt', 'mouth', 'pizza']",1
417,"['Twisted', 'ankle', 'heels', 'last', 'night', '-', 'carried', 'dancing', '2', 'hours', '...', 'morning', ""can't"", 'walk', '...', 'OUUUUWWWWWW', '!', 'Loved', 'Proud', '!', '!', '!', 'xxx']",1
418,"['Happy', 'Birthday', ',', '13', 'days', ',', 'live', 'Hawaii', ',', 'u', 'hate', 'meeeeee']",1
419,"['Sara', ',', 'fighting', '?', '?', '?']",1
420,"['@nicauwww', 'kom', 'daarna', 'langs', 'dan', 'scared', '?']",1
421,"['much', 'today', '!', ""Mike's"", '30th', 'B-day', 'tomorrow', '!', ""can't"", 'believe', '30', '!', 'defiantly', 'look', '!']",1
422,"['http://bit.ly/19r7pq', '--->', ""I'm"", 'loving', 'song', 'singers', '*', '.', '*', 'really', 'good', 'duet']",1
423,"['spotted', 'visible', 'HMI', 'light', 'Werner', ""Herzog's"", '""', 'Cobra', 'Verde', '""']",1
424,"['Set', 'buildbot', 'sqlparse', 'morning', ':', 'http://bit.ly/FmvYJ', 'Nice', '...']",1
425,"['Ahhh', ',', 'Sundays', '!', 'Lazy', 'Sundays', '!', 'Although', 'still', 'huge', 'mess', 'pickup', '2x', 'B-day', 'party', 'yesterday', '#slacking']",1
426,"['@jennihogan', 'love', 'watchin', 'every', 'morning', '..', 'even', 'though', ""there's"", 'need', '4:30', 'good', 'see', 'bright', 'early']",1
427,"['Hi', 'twitter', 'pals', '.', 'mobile', 'tweeting', '.', 'Slept', 'race', '.', 'Feeling', 'tiny', 'bit', 'better', '.']",1
428,"['@prepchik07', 'happy', 'result', 'x']",1
429,"['got', 'back', 'FTSK', 'OMG', 'AMAZING', '!', '!', '!', 'Friday', 'night', 'boys', ',', 'Rocket', 'Moon', ',', 'CASH', 'CASH', '!', 'saw', 'pat', 'brown']",1
430,"['@luvsJonasandVFC', ""can't"", 'go', 'demi', '/', 'David', 'cause', ""I'm"", 'gonna', 'San', 'diego', ""I'm"", 'prob', 'going', 'miley', '/', 'metro', 'station']",1
431,"['@allatan', 'WANT', 'JB', 'ONE', '.', '@MargauxAlcid', 'fails', '.', 'get', 'one', '.']",1
432,"['@eclecta', 'like', 'humble', 'perspective', '.', 'Thanks', 'sharing', 'thought', '.']",1
433,"['@CaseyPCarlson', 'future', 'hold', '?', 'cheering', 'beginning', 'sad', 'make', 'top', '13']",1
434,"['@SonicThrust', ""I'm"", 'sure', ""they'll"", 'incredibly', 'embarrassing', 'would', 'ruin', 'fabulous', 'seem', 'people', 'see', ';', '__', ';']",1
435,"['Negative', 'savings']",1
436,"['going', 'market', ',', 'wet']",1
437,"['weird', 'miss', 'inanimate', 'object', '?', 'abandoned', 'poor', 'computer', 'weekend', '.']",1
438,"['nephew', 'broke', 'leg', 'today', ""he's"", '2', 'yrs', 'old']",1
439,"['Exams', 'start', 'tomorrow', '..']",1
440,"['needs', 'get', 'air', 'conditioning', 'fixed']",1
441,"['magically', 'hung', '!', 'Yay', '!', 'prius', 'today', '!', 'Triple', 'yay']",1
442,"['wants', '18', 'forever']",1
443,"['@jacqueline47', 'wonderful', 'grill']",1
444,"['@x3Dimitra', 'OMG', 'missed', 'im', 'good', 'thankss', '&', '&', 'chu', '?']",1
445,"['Nice', '!', '@jhstrauss', ""'"", '#bcla', 'preso', ':', ""'"", 'URLs', 'new', 'cookies', ""'"", 'featured', 'front-page', '@slideshare', 'right', 'http://awe.sm/8Kq']",1
446,"['@CaroMcFly', 'yes', 'till', 'January', ';(']",1
447,"['@ThaEclecticType', 'Heeeeeeeyyyyy', 'Boo', '!', '!', '!', 'Checking', 'ROLL', 'CALL', '!', '!', '!']",1
448,"['@Steampunker', 'WTF', ""that's"", 'rediculous', 'feed', 'dog', 'filet', 'mignon', 'perrier', '?', '>', '.', '<']",1
449,"['37,167', '!', 'sell', 'pirates', 'game', 'pittsburgh']",1
